@relation skin_lesions-weka.filters.supervised.instance.SMOTE-C1-K5-P304.9-S1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute asymmetry numeric
@attribute circularity numeric
@attribute compactness numeric
@attribute convexity numeric
@attribute elongation numeric
@attribute rectangularity numeric
@attribute solidity numeric
@attribute fractalDimension numeric
@attribute radialVariance numeric
@attribute lesionBMean numeric
@attribute lesionGMean numeric
@attribute lesionRMean numeric
@attribute lesionBMedian numeric
@attribute lesionGMedian numeric
@attribute lesionRMedian numeric
@attribute lesionBStd numeric
@attribute lesionGStd numeric
@attribute lesionRStd numeric
@attribute skinBMean numeric
@attribute skinGMean numeric
@attribute skinRMean numeric
@attribute skinBMedian numeric
@attribute skinGMedian numeric
@attribute skinRMedian numeric
@attribute skinBStd numeric
@attribute skinGStd numeric
@attribute skinRStd numeric
@attribute lesionLMean numeric
@attribute lesionAMean numeric
@attribute lesionBbMean numeric
@attribute lesionLMedian numeric
@attribute lesionAMedian numeric
@attribute lesionBbMedian numeric
@attribute lesionLStd numeric
@attribute lesionAStd numeric
@attribute lesionBbStd numeric
@attribute skinLMean numeric
@attribute skinAMean numeric
@attribute skinBbMean numeric
@attribute skinLMedian numeric
@attribute skinAMedian numeric
@attribute skinBbMedian numeric
@attribute skinLStd numeric
@attribute skinAStd numeric
@attribute skinBbStd numeric
@attribute bContrast numeric
@attribute bCorrelation numeric
@attribute bEnergy numeric
@attribute bEntropy numeric
@attribute bHomogeneity numeric
@attribute bMean numeric
@attribute bVariance numeric
@attribute gContrast numeric
@attribute gCorrelation numeric
@attribute gEnergy numeric
@attribute gEntropy numeric
@attribute gHomogeneity numeric
@attribute gMean numeric
@attribute gVariance numeric
@attribute rContrast numeric
@attribute rCorrelation numeric
@attribute rEnergy numeric
@attribute rEntropy numeric
@attribute rHomogeneity numeric
@attribute rMean numeric
@attribute rVariance numeric
@attribute lContrast numeric
@attribute lCorrelation numeric
@attribute lEnergy numeric
@attribute lEntropy numeric
@attribute lHomogeneity numeric
@attribute lMean numeric
@attribute lVariance numeric
@attribute aContrast numeric
@attribute aCorrelation numeric
@attribute aEnergy numeric
@attribute aEntropy numeric
@attribute aHomogeneity numeric
@attribute aMean numeric
@attribute aVariance numeric
@attribute bbContrast numeric
@attribute bbCorrelation numeric
@attribute bbEnergy numeric
@attribute bbEntropy numeric
@attribute bbHomogeneity numeric
@attribute bbMean numeric
@attribute bbVariance numeric
@attribute class {MALIGNANT,BENIGN}

@data
0.801354,0.977979,0.240995,0.291061,0.963785,0.363319,0.946319,0.295238,0.003634,0.211717,0.317603,0.438299,0.066321,0.214412,0.970528,0.421295,0.512769,0.748685,0.164008,0.203145,0.143757,0.005792,0.00233,0,0.488376,0.559362,0.481182,0.406624,0.210285,0.414747,0.290602,0,0,0.578774,0.316829,0.524382,0.173549,0.137044,0.114077,0.0003,0.00233,0.359304,0.521496,0.240277,0.175408,0.028417,0.971111,0.041847,0.728106,0.282828,0.274643,0.084999,0.024254,0.981579,0.024272,0.791407,0.277051,0.327672,0.126157,0.024384,0.985965,0.021118,0.788929,0.280193,0.513625,0.080767,0.028417,0.971111,0.041847,0.728106,0.282828,0.274643,0.084999,0.024254,0.981579,0.024272,0.791407,0.277051,0.327672,0.126157,0.024384,0.985965,0.021118,0.788929,0.280193,0.513625,0.080767,BENIGN
0.257336,0.506477,0.587754,0.815642,0.516355,0.207113,0.868098,0.352381,0.028041,0.217006,0.208409,0.060639,0,0,0,0.515647,0.553108,0.266927,0.591667,0.263408,0.022277,0.892355,0.137235,0,0.797328,0.252351,0.025061,0.197955,0.18069,0.174763,0,0,0,0.582729,0.228617,0.2522,0.352345,0.966938,0.530987,0.001295,0.137235,0.012001,0.509071,0.908225,0.55102,0.00518,0.975556,0.073593,0.587417,0.540404,0.790856,0.026315,0.003456,0.976316,0.069175,0.585778,0.549346,0.81159,0.018153,0.002204,0.905263,0.136646,0.436436,0.584541,0.960853,0.00202,0.00518,0.975556,0.073593,0.587417,0.540404,0.790856,0.026315,0.003456,0.976316,0.069175,0.585778,0.549346,0.81159,0.018153,0.002204,0.905263,0.136646,0.436436,0.584541,0.960853,0.00202,MALIGNANT
0.810384,0.90544,0.257367,0.316201,0.61215,0.352859,0.989264,0.257143,0.008679,0.295529,0.384848,0.315632,0,0.004873,0.934711,0.574155,0.716091,0.659756,0.204053,0.187692,0.136512,0.368438,0.087224,0.013522,0.639962,0.569668,0.492759,0.423037,0.165915,0.258978,0.508866,0,0.001197,0.710968,0.328164,0.368541,0.182581,0.092327,0.122194,0.018759,0.087224,0.018188,0.589349,0.141576,0.124469,0.017969,0.968889,0.040404,0.695858,0.339646,0.260744,0.051366,0.015433,0.976316,0.029126,0.736593,0.334126,0.311308,0.059989,0.016274,0.982456,0.032298,0.725365,0.336957,0.448584,0.045015,0.017969,0.968889,0.040404,0.695858,0.339646,0.260744,0.051366,0.015433,0.976316,0.029126,0.736593,0.334126,0.311308,0.059989,0.016274,0.982456,0.032298,0.725365,0.336957,0.448584,0.045015,BENIGN
0.674944,0.862694,0.259005,0.336313,0.654206,0.37099,0.976994,0.395238,0.010809,0.375682,0.249517,0.141187,0.361317,0.210492,0.226746,0.500964,0.356135,0.288954,0.127553,0.157639,0.161193,0.073866,0.039002,0.037625,0.455842,0.501989,0.541708,0.285355,0.194623,0.347588,0.182552,0.293424,0.009795,0.406165,0.2163,0.457856,0.163746,0.028848,0.073234,0.007412,0.039002,0.49938,0.543158,0.027632,0.12646,0.066302,0.977778,0.02886,0.808094,0.282828,0.422414,0.245612,0.057069,0.971053,0.029126,0.811259,0.280618,0.446741,0.179726,0.048581,0.959649,0.043478,0.742092,0.304348,0.500061,0.057203,0.066302,0.977778,0.02886,0.808094,0.282828,0.422414,0.245612,0.057069,0.971053,0.029126,0.811259,0.280618,0.446741,0.179726,0.048581,0.959649,0.043478,0.742092,0.304348,0.500061,0.057203,BENIGN
0.805869,0.648964,0.184021,0.280447,0.367991,0.329847,0.941718,0.371429,0.02118,0.49447,0.30452,0.17697,0.52366,0.660065,0.057991,0.713664,0.575509,0.490343,0.125004,0.138322,0.121035,0.111869,0.009181,0.00026,0.510774,0.476679,0.421159,0.320888,0.249237,0.476722,0.533818,0,0,0.603188,0.391218,0.576645,0.128814,0.200707,0.14902,0.003269,0.009181,0,0.47227,0.330862,0.274481,0.038274,0.975556,0.027417,0.78375,0.295455,0.36202,0.133954,0.031883,0.957895,0.032767,0.755259,0.309156,0.46635,0.071822,0.028706,0.938596,0.049689,0.675791,0.334541,0.611183,0.022523,0.038274,0.975556,0.027417,0.78375,0.295455,0.36202,0.133954,0.031883,0.957895,0.032767,0.755259,0.309156,0.46635,0.071822,0.028706,0.938596,0.049689,0.675791,0.334541,0.611183,0.022523,BENIGN
0.455982,0.63601,0.091683,0.202793,0.96028,0.221757,0.556748,0.519048,0.023216,0.18453,0.150898,0.094627,0.000855,0.990336,0,0.515286,0.465473,0.356636,0.255738,0.211287,0.15191,0.599593,0.018825,0.000267,0.757471,0.570124,0.489829,0.148107,0.133907,0.089155,0.033689,0,0,0.439933,0.240385,0.130501,0.183844,0.203475,0.237251,0.000488,0.018825,0.00002,0.537578,0.265498,0.323549,0.03018,0.844444,0.056277,0.643693,0.287879,0.38243,0.016177,0.025829,0.771053,0.052184,0.65363,0.27824,0.505975,0.010581,0.024858,0.77193,0.068323,0.602494,0.297101,0.694827,0.005288,0.03018,0.844444,0.056277,0.643693,0.287879,0.38243,0.016177,0.025829,0.771053,0.052184,0.65363,0.27824,0.505975,0.010581,0.024858,0.77193,0.068323,0.602494,0.297101,0.694827,0.005288,BENIGN
0.749436,0.716321,0.208579,0.322905,0.419393,0.32357,0.924847,0.295238,0.016731,0.30131,0.302296,0.231825,0.000275,0.117898,0.656362,0.587749,0.649362,0.66759,0.145384,0.165821,0.120458,0.297954,0.16383,0.005124,0.506535,0.474091,0.438676,0.345646,0.298707,0.262471,0.657119,0,0,0.729544,0.507575,0.457179,0.148506,0.151192,0.110908,0.009477,0.16383,0.000055,0.457147,0.201904,0.207381,0.032346,0.946667,0.034632,0.72779,0.272727,0.26555,0.052492,0.027259,0.934211,0.03034,0.73837,0.271106,0.370015,0.039376,0.027158,0.921053,0.039752,0.686436,0.281401,0.527884,0.016674,0.032346,0.946667,0.034632,0.72779,0.272727,0.26555,0.052492,0.027259,0.934211,0.03034,0.73837,0.271106,0.370015,0.039376,0.027158,0.921053,0.039752,0.686436,0.281401,0.527884,0.016674,BENIGN
0.591422,0.874352,0.20203,0.294972,0.997664,0.292887,0.880368,0.247619,0.008929,0.393344,0.381264,0.290391,0.188187,0.619565,0.004967,0.723222,0.70013,0.747676,0.192,0.173827,0.104729,0.094013,0.000058,0,0.581026,0.480936,0.464615,0.379491,0.387652,0.291262,0.677256,0,0,0.688208,0.618789,0.472464,0.150506,0.255267,0.162368,0,0.000058,0,0.469844,0.359821,0.236132,0.020403,0.973333,0.034632,0.724945,0.316919,0.350856,0.068287,0.014775,0.976316,0.029126,0.739556,0.334126,0.431802,0.062377,0.013928,0.970175,0.040994,0.679136,0.352657,0.637006,0.02441,0.020403,0.973333,0.034632,0.724945,0.316919,0.350856,0.068287,0.014775,0.976316,0.029126,0.739556,0.334126,0.431802,0.062377,0.013928,0.970175,0.040994,0.679136,0.352657,0.637006,0.02441,BENIGN
0.851016,0.966321,0.255075,0.297207,0.850467,0.382148,0.973926,0.27619,0.004668,0.278511,0.246231,0.220461,0.040985,0.271344,0.004145,0.503447,0.485185,0.593967,0.153938,0.165519,0.114965,0.069222,0.0001,0,0.504129,0.489566,0.431786,0.26887,0.184151,0.280619,0.80825,0,0,0.515135,0.26562,0.387067,0.142011,0.185484,0.098307,0,0.0001,0,0.450828,0.32247,0.126166,0.035204,0.96,0.031746,0.756876,0.252525,0.309542,0.073705,0.026567,0.957895,0.029126,0.76,0.265161,0.436034,0.059534,0.023977,0.940351,0.038509,0.694039,0.291063,0.633891,0.019773,0.035204,0.96,0.031746,0.756876,0.252525,0.309542,0.073705,0.026567,0.957895,0.029126,0.76,0.265161,0.436034,0.059534,0.023977,0.940351,0.038509,0.694039,0.291063,0.633891,0.019773,BENIGN
0.702032,0.948187,0.273739,0.337989,0.828271,0.361925,0.957055,0.271429,0.00517,0.160256,0.182959,0.211825,0.000658,0.00108,0.004628,0.422876,0.429919,0.469798,0.264684,0.207317,0.214878,0.947632,0.509415,0.648791,0.658773,0.454916,0.572382,0.219782,0.301234,0.335662,0.000755,0.000183,0.624547,0.42921,0.469245,0.470576,0.22885,0.177118,0.114,0.386072,0.509415,0.103562,0.531132,0.310294,0.112158,0.081254,0.695556,0.053391,0.677521,0.266414,0.198283,0.021461,0.069681,0.771053,0.037621,0.728296,0.265161,0.176508,0.028003,0.073401,0.910526,0.032298,0.754258,0.2657,0.229274,0.038679,0.081254,0.695556,0.053391,0.677521,0.266414,0.198283,0.021461,0.069681,0.771053,0.037621,0.728296,0.265161,0.176508,0.028003,0.073401,0.910526,0.032298,0.754258,0.2657,0.229274,0.038679,BENIGN
0.744921,0.580311,0.212508,0.358101,0.313084,0.338215,0.957055,0.371429,0.025598,0.437926,0.246668,0.121641,0.800753,0.10217,0.000153,0.671011,0.468595,0.364185,0.157154,0.186614,0.179058,0.017133,0.000193,0.000176,0.48144,0.531533,0.531528,0.229731,0.216683,0.359377,0.092115,0,0,0.431183,0.343379,0.428166,0.175018,0.122467,0.1341,0.000033,0.000193,0.000151,0.518418,0.19072,0.26229,0.035626,0.982222,0.030303,0.773949,0.311869,0.477065,0.164105,0.026141,0.976316,0.036408,0.744,0.338882,0.567658,0.10612,0.022939,0.950877,0.063354,0.643856,0.364734,0.711532,0.022789,0.035626,0.982222,0.030303,0.773949,0.311869,0.477065,0.164105,0.026141,0.976316,0.036408,0.744,0.338882,0.567658,0.10612,0.022939,0.950877,0.063354,0.643856,0.364734,0.711532,0.022789,BENIGN
0.902935,0.821244,0.240013,0.317318,0.485981,0.348675,0.969325,0.280952,0.012752,0.332548,0.343927,0.399973,0.008875,0.008972,0.319895,0.587881,0.619501,0.542649,0.354745,0.389034,0.28664,0.568775,0.682001,0.138575,0.698449,0.633677,0.607615,0.390555,0.47646,0.354328,0.029989,0.030762,0.184088,0.524113,0.695399,0.418298,0.359892,0.295187,0.142165,0.272834,0.682001,0.046082,0.632783,0.394516,0.169407,0.621362,0.428889,0.017316,0.87417,0.113636,0.168472,0.087677,0.53932,0.418421,0.01335,0.892148,0.116528,0.168748,0.084255,0.656487,0.761404,0.006211,0.952555,0.103865,0.263563,0.126206,0.621362,0.428889,0.017316,0.87417,0.113636,0.168472,0.087677,0.53932,0.418421,0.01335,0.892148,0.116528,0.168748,0.084255,0.656487,0.761404,0.006211,0.952555,0.103865,0.263563,0.126206,BENIGN
0.905192,0.990933,0.230845,0.289944,0.910047,0.358438,0.941718,0.452381,0.002099,0.21138,0.185496,0.118334,0.122273,0.109057,0.023157,0.486053,0.461191,0.398304,0.290053,0.270003,0.248866,0.749513,0.882335,0.545959,0.690593,0.550253,0.585029,0.194301,0.156969,0.182349,0.092649,0.00618,0.006676,0.475177,0.206191,0.310471,0.316123,0.240228,0.087433,0.742219,0.882335,0.010013,0.695758,0.356662,0.110207,0.169644,0.866667,0.044733,0.751818,0.263889,0.560143,0.103062,0.148077,0.818421,0.038835,0.765333,0.255648,0.557954,0.074684,0.148335,0.510526,0.053416,0.683698,0.2657,0.61919,0.013928,0.169644,0.866667,0.044733,0.751818,0.263889,0.560143,0.103062,0.148077,0.818421,0.038835,0.765333,0.255648,0.557954,0.074684,0.148335,0.510526,0.053416,0.683698,0.2657,0.61919,0.013928,BENIGN
0.826185,0.968912,0.24427,0.318436,0.945093,0.32357,0.912577,0.261905,0.004136,0.363218,0.309075,0.179588,0.995644,0.34088,0,0.696908,0.672609,0.523606,0.584769,0.490787,0.380231,0.38877,0.121303,0.063951,0.853833,0.697315,0.698137,0.318193,0.21172,0.275188,0.020334,0.000728,0,0.693778,0.342945,0.461256,0.436149,0.351192,0.313964,0.068481,0.121303,0.03113,0.687226,0.529333,0.398575,0.024004,0.964444,0.034632,0.728739,0.291667,0.511677,0.057961,0.017945,0.955263,0.032767,0.723259,0.300832,0.61805,0.039566,0.016519,0.938596,0.047205,0.657847,0.320048,0.736698,0.013747,0.024004,0.964444,0.034632,0.728739,0.291667,0.511677,0.057961,0.017945,0.955263,0.032767,0.723259,0.300832,0.61805,0.039566,0.016519,0.938596,0.047205,0.657847,0.320048,0.736698,0.013747,BENIGN
0.889391,0.935233,0.239686,0.318436,0.810748,0.369596,0.920245,0.257143,0.00658,0.370091,0.359403,0.261205,0.046819,0.673741,0.066892,0.657694,0.680558,0.636594,0.299757,0.304047,0.195699,0.743924,0.269391,0.00889,0.752139,0.671125,0.552127,0.388409,0.176046,0.192856,0.855712,0,0,0.716505,0.294288,0.320339,0.27333,0.2334,0.232432,0.05795,0.269391,0.000055,0.657659,0.362582,0.392333,0.081563,0.902222,0.020202,0.81252,0.147727,0.327458,0.068472,0.06822,0.889474,0.01699,0.825778,0.148633,0.423021,0.056664,0.069602,0.894737,0.023602,0.784976,0.158213,0.635255,0.030904,0.081563,0.902222,0.020202,0.81252,0.147727,0.327458,0.068472,0.06822,0.889474,0.01699,0.825778,0.148633,0.423021,0.056664,0.069602,0.894737,0.023602,0.784976,0.158213,0.635255,0.030904,BENIGN
0.82167,0.974093,0.213491,0.29162,0.799065,0.318689,0.888037,0.352381,0.003822,0.407418,0.351288,0.147254,0.570424,0.830712,0.005157,0.683502,0.645926,0.456092,0.183691,0.164703,0.096389,0.062514,0.0233,0.002771,0.576615,0.485116,0.343452,0.375722,0.372149,0.238184,0.257553,0.000305,0,0.727139,0.538784,0.302534,0.137684,0.189328,0.119463,0.005268,0.0233,0.002807,0.431126,0.299995,0.143088,0.053884,0.951111,0.027417,0.782169,0.256313,0.472048,0.089903,0.045349,0.931579,0.024272,0.779259,0.26635,0.540817,0.062376,0.043715,0.85614,0.048447,0.672141,0.286232,0.678022,0.014481,0.053884,0.951111,0.027417,0.782169,0.256313,0.472048,0.089903,0.045349,0.931579,0.024272,0.779259,0.26635,0.540817,0.062376,0.043715,0.85614,0.048447,0.672141,0.286232,0.678022,0.014481,BENIGN
0.75395,0.88601,0.265881,0.341899,0.655374,0.335425,0.973926,0.333333,0.00965,0.468581,0.71379,0.685969,0.17011,0.406065,0.482262,0.606683,0.625843,0.709682,0.171193,0.162163,0.015719,0.000148,0.000053,0.00001,0.506166,0.443273,0.026211,0.893082,0.529641,0.722738,0.672847,0,0.000252,0.741385,0.647687,0.827189,0.119689,0.116408,0.133919,0,0.000053,0.000065,0.352035,0.197327,0.206098,0.064968,0.984444,0.015873,0.866266,0.17298,0.312281,0.350394,0.053472,0.989474,0.006068,0.90963,0.175981,0.421672,0.393165,0.054143,0.989474,0.007453,0.895985,0.18599,0.68797,0.231619,0.064968,0.984444,0.015873,0.866266,0.17298,0.312281,0.350394,0.053472,0.989474,0.006068,0.90963,0.175981,0.421672,0.393165,0.054143,0.989474,0.007453,0.895985,0.18599,0.68797,0.231619,BENIGN
0.672686,0.895078,0.250164,0.319553,0.711449,0.334031,0.957055,0.404762,0.009243,0.340222,0.348742,0.214146,0.004241,0.388272,0.12639,0.581202,0.611266,0.516406,0.164814,0.22616,0.137711,0.083662,0.039414,0.001548,0.531292,0.629791,0.462076,0.32081,0.389246,0.296447,0.391229,0,0,0.556781,0.567924,0.434245,0.19375,0.191296,0.109027,0.004928,0.039414,0.000565,0.581877,0.283334,0.149036,0.148968,0.864444,0.025974,0.789757,0.228535,0.250756,0.089934,0.124308,0.844737,0.020631,0.80563,0.231867,0.342357,0.072807,0.116394,0.796491,0.031056,0.743005,0.253623,0.586783,0.026538,0.148968,0.864444,0.025974,0.789757,0.228535,0.250756,0.089934,0.124308,0.844737,0.020631,0.80563,0.231867,0.342357,0.072807,0.116394,0.796491,0.031056,0.743005,0.253623,0.586783,0.026538,MALIGNANT
0.699774,0.816062,0.198101,0.301676,0.640187,0.349372,0.886503,0.485714,0.012877,0.217132,0.183262,0.061148,0.542922,0.781477,0.00004,0.462589,0.509674,0.22846,0.104406,0.125852,0.124717,0.038151,0.001955,0,0.433947,0.425001,0.460663,0.161083,0.180576,0.196076,0.032541,0,0,0.441841,0.263718,0.240085,0.107312,0.138613,0.045739,0,0.001955,0,0.376716,0.157794,0.093646,0.009616,0.977778,0.062049,0.621246,0.469697,0.489086,0.043143,0.008781,0.942105,0.063107,0.604741,0.454221,0.51334,0.015688,0.007333,0.887719,0.10559,0.501217,0.481884,0.645985,0.003752,0.009616,0.977778,0.062049,0.621246,0.469697,0.489086,0.043143,0.008781,0.942105,0.063107,0.604741,0.454221,0.51334,0.015688,0.007333,0.887719,0.10559,0.501217,0.481884,0.645985,0.003752,BENIGN
0.467269,0.773316,0.184021,0.287709,0.725467,0.264296,0.854294,0.395238,0.012626,0.481855,0.479499,0.323521,0.189514,0.87536,0.450841,0.741601,0.744318,0.642988,0.22666,0.221943,0.197614,0.071087,0.035944,0.036444,0.507778,0.446425,0.495433,0.514248,0.269635,0.335771,0.837606,0.012536,0.001016,0.76867,0.417831,0.486956,0.220848,0.116715,0.129384,0.026864,0.035944,0.314523,0.493787,0.142796,0.104005,0.079993,0.94,0.020202,0.82485,0.212121,0.326509,0.109528,0.077161,0.931579,0.01699,0.842963,0.21522,0.429652,0.102969,0.07979,0.940351,0.023602,0.803832,0.2343,0.551568,0.062044,0.079993,0.94,0.020202,0.82485,0.212121,0.326509,0.109528,0.077161,0.931579,0.01699,0.842963,0.21522,0.429652,0.102969,0.07979,0.940351,0.023602,0.803832,0.2343,0.551568,0.062044,BENIGN
0.697517,0.940415,0.238703,0.290503,0.91472,0.356346,0.955521,0.366667,0.006078,0.464344,0.366053,0.054754,0.782679,0.013905,0,0.703878,0.678986,0.106566,0.305209,0.31687,0.024478,0.014142,0.000088,0.000018,0.75571,0.699764,0.031896,0.387818,0.310021,0.289734,0,0.003777,0,0.779092,0.473546,0.306481,0.238587,0.190835,0.186049,0.000145,0.000088,0.000148,0.584896,0.25822,0.276486,0.111468,0.92,0.017316,0.843819,0.170455,0.582991,0.112511,0.084338,0.873684,0.018204,0.820148,0.184304,0.73931,0.061301,0.066931,0.798246,0.077019,0.677007,0.248792,0.944477,0.015541,0.111468,0.92,0.017316,0.843819,0.170455,0.582991,0.112511,0.084338,0.873684,0.018204,0.820148,0.184304,0.73931,0.061301,0.066931,0.798246,0.077019,0.677007,0.248792,0.944477,0.015541,BENIGN
0.641084,0.867876,0.196136,0.289944,0.681075,0.304045,0.878834,0.385714,0.008992,0.466764,0.28978,0.170036,0.32343,0.103705,0,0.576174,0.506426,0.443471,0.319889,0.323127,0.313922,0.007935,0.000348,0.000206,0.753775,0.684768,0.736779,0.28102,0.197628,0.50816,0.045817,0.002569,0,0.504722,0.273304,0.476814,0.300237,0.156635,0.176102,0.000282,0.000348,0.001486,0.694045,0.279764,0.269535,0.061604,0.982222,0.017316,0.857414,0.203283,0.608177,0.292978,0.043103,0.971053,0.024272,0.809778,0.234245,0.73459,0.135771,0.038213,0.947368,0.039752,0.725973,0.259662,0.872691,0.035281,0.061604,0.982222,0.017316,0.857414,0.203283,0.608177,0.292978,0.043103,0.971053,0.024272,0.809778,0.234245,0.73459,0.135771,0.038213,0.947368,0.039752,0.725973,0.259662,0.872691,0.035281,MALIGNANT
0.595937,0.838083,0.240995,0.313408,0.607477,0.318689,0.97546,0.290476,0.011875,0.315691,0.303348,0.232555,0.109447,0.530767,0.000732,0.627594,0.559785,0.577102,0.150007,0.177248,0.120946,0.019087,0.000293,0.000043,0.472498,0.515626,0.402157,0.34687,0.218413,0.164202,0.716553,0,0,0.647101,0.320097,0.283979,0.162868,0.112994,0.120777,0.000086,0.000293,0.000203,0.513117,0.17322,0.236627,0.027879,0.953333,0.036075,0.721783,0.285354,0.349872,0.051997,0.021793,0.963158,0.027913,0.754667,0.290131,0.451553,0.05722,0.02056,0.95614,0.037267,0.70073,0.307971,0.656998,0.023649,0.027879,0.953333,0.036075,0.721783,0.285354,0.349872,0.051997,0.021793,0.963158,0.027913,0.754667,0.290131,0.451553,0.05722,0.02056,0.95614,0.037267,0.70073,0.307971,0.656998,0.023649,BENIGN
0.724605,0.949482,0.212508,0.277095,0.82243,0.343794,0.921779,0.195238,0.005044,0.487979,0.431424,0.249593,0.087449,0.815784,0.057362,0.76668,0.725849,0.588477,0.139,0.160717,0.167707,0.015123,0.001185,0.001085,0.44031,0.449801,0.510291,0.445552,0.321313,0.267302,0.519891,0,0,0.756422,0.474746,0.395047,0.160938,0.084207,0.180122,0.000953,0.001185,0.147349,0.485094,0.109275,0.272783,0.041356,0.968889,0.021645,0.793234,0.218434,0.296323,0.107989,0.034618,0.963158,0.018204,0.804444,0.21522,0.45475,0.085974,0.033406,0.949123,0.028571,0.744221,0.228261,0.634644,0.031794,0.041356,0.968889,0.021645,0.793234,0.218434,0.296323,0.107989,0.034618,0.963158,0.018204,0.804444,0.21522,0.45475,0.085974,0.033406,0.949123,0.028571,0.744221,0.228261,0.634644,0.031794,BENIGN
0.774266,0.944301,0.253111,0.298883,0.803738,0.366806,0.989264,0.385714,0.006016,0.837092,0.632535,0.381007,0.878495,0.531262,0.058848,0.780926,0.674425,0.676467,0.163202,0.192912,0.156514,0.000438,0.000018,0,0.521187,0.514343,0.462212,0.645985,0.473342,0.524151,0.350924,0,0,0.760222,0.595558,0.647205,0.165454,0.174504,0.114284,0,0.000018,0.000075,0.479716,0.261226,0.207608,0.094106,0.977778,0.008658,0.896933,0.165404,0.432726,0.326035,0.080686,0.971053,0.008495,0.898963,0.168847,0.540873,0.259462,0.078125,0.963158,0.018634,0.836071,0.199275,0.777314,0.098827,0.094106,0.977778,0.008658,0.896933,0.165404,0.432726,0.326035,0.080686,0.971053,0.008495,0.898963,0.168847,0.540873,0.259462,0.078125,0.963158,0.018634,0.836071,0.199275,0.777314,0.098827,MALIGNANT
0.880361,0.75,0.228225,0.335196,0.459112,0.355649,0.941718,0.361905,0.017201,0.303268,0.234517,0.119236,0.206804,0.059329,0.00008,0.62439,0.538264,0.382768,0.263542,0.277662,0.255919,0.00717,0.002628,0.003453,0.692897,0.672956,0.64201,0.233813,0.214998,0.270249,0.008905,0.008127,0.000556,0.552287,0.27578,0.415273,0.262464,0.103767,0.131394,0.001941,0.002628,0.372325,0.676387,0.147129,0.197583,0.037902,0.946667,0.037518,0.734429,0.281566,0.632967,0.059076,0.024823,0.931579,0.037621,0.718222,0.312723,0.652006,0.034664,0.020176,0.9,0.06087,0.629562,0.347826,0.759818,0.01004,0.037902,0.946667,0.037518,0.734429,0.281566,0.632967,0.059076,0.024823,0.931579,0.037621,0.718222,0.312723,0.652006,0.034664,0.020176,0.9,0.06087,0.629562,0.347826,0.759818,0.01004,BENIGN
0.433409,0.566062,0.132286,0.256425,0.524533,0.244073,0.648773,0.447619,0.028887,0.133969,0.152935,0.150593,0,0.019621,0.034812,0.390751,0.403194,0.432325,0.39832,0.180624,0.242756,0.154596,0.074843,0.021572,0.510035,0.234118,0.493789,0.187819,0.109297,0.24023,0.271409,0,0,0.472503,0.200345,0.398663,0.257357,0.356974,0.355091,0.150367,0.074843,0.08369,0.429726,0.362811,0.229502,0.027176,0.837778,0.063492,0.629782,0.27399,0.194899,0.014086,0.026966,0.865789,0.042476,0.694815,0.250892,0.348167,0.019003,0.028533,0.905263,0.042236,0.689781,0.253623,0.590955,0.014776,0.027176,0.837778,0.063492,0.629782,0.27399,0.194899,0.014086,0.026966,0.865789,0.042476,0.694815,0.250892,0.348167,0.019003,0.028533,0.905263,0.042236,0.689781,0.253623,0.590955,0.014776,BENIGN
0.586907,0.920984,0.237721,0.306704,0.795561,0.331939,0.967791,0.466667,0.006987,0.284755,0.286147,0.170611,0.36183,0.863876,0,0.492572,0.616057,0.526021,0.169416,0.179757,0.128176,0.001941,0.00043,0.00012,0.530065,0.514119,0.392624,0.309673,0.230501,0.272514,0.186297,0,0,0.671051,0.397345,0.375355,0.135456,0.071659,0.121035,0.000089,0.00043,0.031866,0.381051,0.083612,0.215869,0.012742,0.982222,0.044733,0.687954,0.425505,0.456064,0.067411,0.009322,0.976316,0.043689,0.67437,0.435196,0.532144,0.040558,0.008559,0.95614,0.063354,0.597324,0.454106,0.656497,0.011057,0.012742,0.982222,0.044733,0.687954,0.425505,0.456064,0.067411,0.009322,0.976316,0.043689,0.67437,0.435196,0.532144,0.040558,0.008559,0.95614,0.063354,0.597324,0.454106,0.656497,0.011057,BENIGN
0.72912,0.932642,0.229208,0.273743,0.872664,0.375872,0.978528,0.32381,0.006768,0.665877,0.421603,0.182108,0.858848,0.643617,0.067291,0.890182,0.663898,0.42191,0.240317,0.234655,0.158064,0.041717,0.028378,0,0.666795,0.603793,0.451226,0.439926,0.28894,0.363115,0.467257,0.000431,0,0.706491,0.385768,0.415071,0.199318,0.173366,0.218105,0.000843,0.028378,0.194393,0.534236,0.293145,0.347783,0.039372,0.98,0.023088,0.798293,0.295455,0.392384,0.168285,0.030816,0.973684,0.024272,0.783111,0.309156,0.501164,0.104677,0.028897,0.957895,0.043478,0.70438,0.335749,0.630215,0.033762,0.039372,0.98,0.023088,0.798293,0.295455,0.392384,0.168285,0.030816,0.973684,0.024272,0.783111,0.309156,0.501164,0.104677,0.028897,0.957895,0.043478,0.70438,0.335749,0.630215,0.033762,BENIGN
